0.0479330817858	0.891429765442	0.97763529589
2.09350181421	0.889002401035	0.974734894082
4.14429090023	0.895107904188	0.981990605469
6.19137351513	0.890355626328	0.976314823824
8.23889261484	0.896518294143	0.983787981728
10.2841711164	0.894712261491	0.981489506085
12.3311789989	0.898123916311	0.985786000043
14.3788746158	0.894661036014	0.98151471278
16.4262578646	0.896608866725	0.983930819666
18.4732495507	0.898646509103	0.986446741828
20.5201930324	0.898913735427	0.986856428168
22.5657200178	0.896167195338	0.98377218877
24.6111154	0.893681942387	0.980637535981
26.6564151327	0.897303677386	0.985201889847
28.703246665	0.89931385103	0.987324930131
30.7501802484	0.901223800916	0.989615003543
32.7956512491	0.890617692897	0.976691912743
34.8417873343	0.89994258825	0.988378553793
36.8869889339	0.89878088318	0.987016070569
