7	2.22512859901	0.784201306629	0.733841920732
16	4.44798033237	0.894233122964	0.806582995322
25	6.64827228387	0.751557224887	0.749594647343
34	8.8664045016	0.753531853688	0.724973661868
42	11.0624414523	0.757374681606	0.739813311494
51	13.2673078656	0.782171800023	0.762659782126
60	15.4890937845	0.816684080882	0.785418676567
68	17.6935779492	0.722855748891	0.709600359559
77	19.8979452848	0.778333960996	0.774178100165
86	22.0938023329	0.761200879887	0.73813638155
94	24.2982506831	0.697912289661	0.670182261466
103	26.5139181693	0.820442097647	0.783799296692
112	28.744222633	0.807103618507	0.771173638457
121	30.9753495018	0.745872805272	0.733896968624
129	33.1912513018	0.757369692715	0.733871946855
138	35.4104580522	0.726612102692	0.697061370929
147	37.6150623163	0.80893024353	0.781181765817
156	39.8108319322	0.711360524412	0.697810210825
164	42.0066710671	0.751645361968	0.707641590212
173	44.2115767837	0.763120630882	0.741445202253
181	46.4168002009	0.753543494434	0.729303153164
190	48.6115105351	0.763130608665	0.744389611716
199	50.8235816518	0.782241644502	0.758807300032
207	53.0333750327	0.822346881968	0.781838025169
214	55.2474852006	0.738152227195	0.726041873822
222	57.4468817671	0.738122293846	0.715154793366
230	59.6536096851	0.76878842086	0.757784127263
