4	2.43380784988	0.5	0.5
10	4.86371511618	0.5	0.5
15	7.29769588312	0.5	0.5
21	9.73607139985	0.5	0.5
26	12.1654778997	0.5	0.5
32	14.598107934	0.5	0.5
37	17.0288484335	0.5	0.5
42	19.4746748845	0.5	0.5
47	21.9134098013	0.5	0.5
52	24.3619639158	0.5	0.5
57	26.8000521342	0.5	0.5
62	29.2438992818	0.5	0.5
67	31.6829247157	0.5	0.5
72	34.1251888673	0.5	0.5
78	36.5541209817	0.5	0.5
84	38.9922037999	0.5	0.5
90	41.4212875485	0.5	0.5
97	43.8738184492	0.5	0.5
104	46.3004798174	0.5	0.5
110	48.7292626182	0.499997602045	0.509826458173
117	51.1563744148	0.49998081636	0.516841426331
124	53.5841542999	0.499972423517	0.514029936316
131	56.0367023508	0.499998801022	0.504213483146
137	58.4640407681	0.499907678732	0.532285862032
144	60.9166930834	0.499922066462	0.543524318339
151	63.3433921178	0.499786582003	0.557546750904
158	65.7870290319	0.499922066462	0.591279628578
164	68.2140695651	0.499705051532	0.681114742765
171	70.635900867	0.499818954396	0.65304986763
178	73.0503417492	0.498588803468	0.787366070676
185	75.477693065	0.499687066869	0.714852622941
191	77.8972321828	0.499647500611	0.749887443722
198	80.3189803163	0.499830944171	0.692390717831
204	82.743803068	0.499794974845	0.771057410728
210	85.1767771999	0.49925303701	0.841199588558
215	87.6545680165	0.502231131138	0.860697427365
222	90.076273783	0.499339363391	0.815873667171
228	92.5025088986	0.499263827808	0.865040975544
235	94.9641848683	0.502865390241	0.874882441221
241	97.3897862991	0.499585153781	0.867947513082
247	99.8166633169	0.49951321513	0.860905031167
254	102.239785548	0.498635563591	0.939399137771
260	104.713261882	0.503107583699	0.92690876337
266	107.137734715	0.498631966659	0.84252154167
272	109.549078	0.497883804691	0.982768378571
279	111.958080284	0.49878063987	0.970313021679
285	114.392149667	0.499446072389	0.933963751539
292	116.82606835	0.499579158893	0.912918847064
298	119.237757198	0.499241047235	0.973287092985
305	121.648919066	0.499679873004	0.886230952555
311	124.084101999	0.501937381647	0.994224443683
318	126.518829199	0.499322577706	0.971835074841
325	128.942885149	0.499083981181	0.963470639814
331	131.367565584	0.499576760938	0.976118593004
338	133.803567632	0.499514414108	0.87775396125
345	136.238540467	0.498998853777	0.928320761504
351	138.666967452	0.499559975253	0.980324572399
358	141.07805595	0.49949403149	0.987354548061
365	143.488851448	0.499628316971	0.959269662921
371	145.923152399	0.499573164006	0.985945051177
378	148.357402364	0.498617578929	0.999952476238
385	150.780836018	0.499432883637	0.99437451872
391	153.215587866	0.499512016153	0.999994997499
398	155.637199616	0.499129542326	0.998590503117
405	158.055279632	0.499452067277	0.998593004367
411	160.484516883	0.499370536806	0.999997498749
418	162.893219217	0.49878063987	0.999982491246
425	165.325537133	0.499687066869	0.976123595506
431	167.752553066	0.499514414108	0.997188509985
438	170.180242467	0.499111557664	0.999997498749
445	172.608703033	0.49975900552	0.969101123596
451	175.034444348	0.499177501427	0.999997498749
458	177.447331667	0.499705051532	0.976123595506
464	179.876411064	0.499279414515	0.999997498749
471	182.307018514	0.499159516764	0.999997498749
