2.07554131746	0.5	0.5
4.14799388647	0.5	0.5
6.22042256991	0.5	0.5
8.29414931933	0.5	0.5
10.3679439346	0.5	0.5
12.4303693016	0.5	0.5
4.6155424476	0.5	0.5
16.6948880156	0.5	0.5
18.7727326989	0.5	0.5
20.8495943308	0.499976383788	0.502060633146
22.9280785481	0.5	0.5
25.0041436156	0.499934037476	0.50572815113
27.0747529666	0.5	0.5
29.1862590988	0.501535385854	0.529358092532
31.2624042471	0.49994299535	0.515193879095
33.3367943486	0.499995113887	0.506457564576
35.4041747133	0.499974755084	0.515913284133
37.4735949159	0.499945438406	0.527660264142
39.5432721496	0.49998859907	0.520295202952
41.610793213	0.499985341661	0.527444649446
43.6789063652	0.499982084253	0.53897601476
45.7479341825	0.499962539801	0.562961254613
47.8159207304	0.499759766118	0.637165698892
49.9249380668	0.504556814147	0.813069048111
51.993070364	0.499964982858	0.590405904059
54.0622428656	0.499945438406	0.609317343173
56.1765022477	0.519397694087	0.96316441789
58.2488586466	0.499875404122	0.658902214022
60.321805048	0.503470136323	0.864870448742
62.4093362808	0.50141241868	0.760759416138
64.4901049137	0.500616630605	0.752283754147
66.5616334995	0.499872961066	0.686808118081
68.6291027466	0.499846087445	0.714944649446
70.7134288828	0.499899020334	0.683348708487
72.7816763639	0.499891691165	0.695110701107
74.8547152162	0.500755070469	0.750461254613
76.9273809155	0.499885176348	0.71286900369
78.9959722638	0.502792445121	0.991260389354
81.0613236666	0.499878661531	0.726937269373
83.1307653308	0.500755884821	0.767066420664
85.1998523633	0.500671192198	0.802121771218
