5.04793434938	0.5	0.5
10.0985137184	0.5	0.5
15.1488875349	0.499999299529	0.5
20.1994626164	0.499997898586	0.5
25.2497840842	0.500237927922	0.500254066475
30.3007645686	0.500679460667	0.50072713631
35.3508161505	0.500683663495	0.500742163359
40.4023270488	0.500902678689	0.50096116672
45.4539895018	0.502100879994	0.502294482181
50.5044118325	0.502126096965	0.502304500213
55.556055967	0.504202304422	0.504616143565
60.6077243487	0.50266795316	0.502925706412
65.6593164166	0.503382437397	0.503692914852
70.7096286853	0.506475968496	0.507046609954
75.7601768176	0.502493768136	0.502746775181
80.8105921507	0.502400449401	0.50264872898
85.8610776822	0.504621266044	0.50498328329
90.9112057845	0.505087315289	0.505481398207
95.9613905509	0.516590670606	0.518163292518
101.012637468	0.506018012835	0.506527718203
106.062921635	0.52831755602	0.530926812629
111.113274566	0.51171053882	0.51269618059
116.163620035	0.509584285818	0.510476833653
121.21406345	0.56468303168	0.569976873866
126.264338617	0.549982624747	0.553775069773
131.314797699	0.525347072139	0.527399847895
136.365187518	0.523702590827	0.525744473856
141.415420135	0.539899984893	0.543436178078
146.465816565	0.5356499687	0.538745551852
151.517498052	0.55463758635	0.559321408818
156.567790333	0.538389914378	0.541741384492
161.618176234	0.548446009249	0.552571071591
166.668732452	0.542084762028	0.545440701714
171.720242735	0.547582088847	0.551672147189
176.771393617	0.517752055608	0.519236050948
181.826769086	0.63739177653	0.648993769772
186.883559982	0.570545054788	0.576439686506
191.936684136	0.527239520333	0.529700732445
196.991067882	0.627269203021	0.638017727684
202.043539067	0.594585896987	0.602877626912
207.094277151	0.620633832332	0.631092639286
212.146962718	0.56453256601	0.569996380809
217.200053966	0.587163428784	0.594647231213
222.252830283	0.57492418669	0.581369916554
227.305932669	0.590130795313	0.598138303877
232.358705568	0.637531850461	0.649479115224
