7	2.20829161803	0.782238318575	0.758161049388
15	4.42276223501	0.786052876109	0.763730496256
22	6.6439357837	0.780311915724	0.752930991992
31	8.88410518567	0.778412120294	0.757861694747
38	11.1231860995	0.772631248778	0.746380909362
47	13.351321133	0.799391355249	0.775168744634
56	15.5567812006	0.778375535091	0.757202933219
64	17.7661895672	0.770728127421	0.750987235707
72	19.9700011333	0.786019616833	0.756866045924
80	22.1836345514	0.751568865634	0.730643195812
88	24.3916309834	0.801272858077	0.771894954407
96	26.6027118325	0.801294476606	0.770924327353
105	28.8101559003	0.797489896855	0.772583742058
113	31.0265853683	0.793672013394	0.77160811065
121	33.2429505825	0.79368365414	0.769324964893
129	35.4492195845	0.801332724774	0.768014948367
137	37.6531848828	0.791770555	0.768022454898
145	39.8628673832	0.757299848235	0.740180224912
154	42.0780139844	0.784079910272	0.768027459252
162	44.2922626019	0.759196317738	0.74674782278
171	46.5224746823	0.816492840045	0.788113774926
179	48.7571858843	0.770689879253	0.749367855832
188	50.9887620012	0.776424187783	0.760848641216
196	53.2091211359	0.79557014586	0.768351835662
205	55.4164668322	0.751557224887	0.745762182664
213	57.6205268184	0.808961839842	0.780091940858
222	59.8293989658	0.807045414774	0.780438836861
230	62.035518686	0.780278656448	0.761180524157
238	64.2412085851	0.759214610339	0.740517112206
247	66.4487752676	0.763057438258	0.748067848013
255	68.6562044859	0.772619608032	0.754954817938
263	70.8662750522	0.753475312919	0.734952669692
272	73.0708051682	0.807062044412	0.775875047523
279	75.2834149003	0.797476593145	0.771293742948
286	77.4952333331	0.793653720792	0.770340631132
293	79.7041226506	0.793650394864	0.762475527622
301	81.9383968155	0.803210901674	0.775226294702
308	84.1892899354	0.75727989267	0.741180878089
315	86.4353249192	0.791745610543	0.764137444504
323	88.6741359353	0.78788781595	0.7664381055
330	90.8886223515	0.778342275815	0.750695387596
338	93.1046634515	0.812704889932	0.783951929483
345	95.3181436022	0.812739812172	0.780099447389
353	97.5322580655	0.778342275815	0.758236114695
360	99.7583587686	0.787916086335	0.754952315761
367	101.97452815	0.766822106878	0.743808417671
