7	2.29506013393	0.626902656561	0.615964552826
15	4.59453436931	0.633827367071	0.640692484975
24	6.89432406823	0.678977417306	0.67886967406
33	9.16510881583	0.642505698018	0.654794501822
41	11.4425809344	0.616424864547	0.643388360862
49	13.7312667847	0.685885892593	0.682413313427
57	16.0037172357	0.673740431326	0.674165701807
66	18.2863327026	0.685803761462	0.693894496411
74	20.5697150826	0.656314053472	0.682961014506
83	22.8593503833	0.623214918203	0.66980681717
91	25.1624253194	0.707051057086	0.767788024674
100	27.4453638832	0.621401131937	0.669391690333
108	29.736197269	0.630145358791	0.690088315654
116	32.0186830997	0.581527223222	0.64875509863
125	34.3070694009	0.590087132538	0.665915588786
133	36.5949327826	0.691507659029	0.848603739221
142	38.8673260331	0.641873695604	0.804224767278
150	41.1566466331	0.60866165249	0.732359346586
159	43.4390416344	0.584777565558	0.717859712707
167	45.7203583678	0.68285659088	0.87989365594
175	48.0021115661	0.634851573753	0.862695961851
184	50.2803636829	0.640791449413	0.855816299381
192	52.5699135025	0.603887847888	0.756967211498
201	54.8511146824	0.643179414873	0.88866177031
209	57.1398192167	0.62698977905	0.876130316076
218	59.4256331682	0.626226507251	0.811929786314
227	61.7114702861	0.649560506608	0.885830924473
235	64.0035953999	0.68574424451	0.965085870623
244	66.2940662344	0.637780815378	0.852872890509
252	68.5864120841	0.615645573816	0.843682462179
261	70.8763304512	0.586468155126	0.735027707065
269	73.1623899023	0.622217884473	0.880149115899
278	75.4429015517	0.647288530323	0.950206446596
